_id,date,tweet
1176727037639192576,2019-09-25 05:16:02,"#Pneumonia is the single largest infectious cause of death in children, killing over 800 000 every year.
It can be prevented by:
💉#Immunization
🥦Adequate nutrition
🔥🥘Reducing exposure to indoor #airpollution
🏡Improving housing conditions
🚭Avoiding smoking near #children https://t.co/4tHIZqgZpz"
1176711288497422336,2019-09-25 04:13:28,"#WednesdayMotivation to prevent high #bloodpressure:
🧂Reduce daily salt intake to less than 5g
🍎Eat fruits &amp; vegetables regularly
🍔Avoid saturated fats &amp; #transfats
🚭Avoid Tobacco
🍺Reduce alcohol
🏃🏻‍♀️Be physically active https://t.co/yRmFw5FqTI"
1176697503569403905,2019-09-25 03:18:41,"Today at #UNGA, 12 multilateral agencies launched a joint plan to better support countries over the next 10 years to accelerate progress towards the health-related @GlobalGoalsUN 👉 https://t.co/78dNZPR18l https://t.co/SaOx7g9fI3"
1176530497029038080,2019-09-24 16:15:04,"Today at #UNGA world leaders are taking steps to address two of the top priorities for human health: 

🏥 Assuring #HealthForAll 

🌍 Addressing #ClimateChange
 
The climate crisis is a human health crisis. We need #ClimateAction NOW 👉 https://t.co/rnGUQWQ6AJ https://t.co/IjE5x3aNA8"
1176530411754680320,2019-09-24 16:14:43,Live from #UNGA: Launch of the Global Action Plan with @DrTedros. #HealthForAll #SDG3 https://t.co/e3SA8zf8Xk
1176461061823877120,2019-09-24 11:39:09,"@DrTedros @UN @antonioguterres @WHOAFRO @WHOSEARO @WHOEMRO @WHOWPRO @pahowho @WHO_Europe @UN_News_Centre WHO welcomes all the health commitments made at the #ClimateAction Summit to:

1⃣ achieve air quality that is safe for people, by implementing policies in line with WHO recommendations

2⃣ invest in action to mitigate the health effects of #ClimateChange https://t.co/oRPZb2OoIn"
1176460494762315776,2019-09-24 11:36:54,"@DrTedros @ForeignAffairs ""The dangers start at the beginning of life. Toxic pollutants cross the placenta, increasing the risk of preterm birth and low birth weight, which can cause lifelong damage to multiple organ systems.""

@DrTedros' op/ed on #ClimateChange in @ForeignAffairs https://t.co/o2wdYabIBt"
1176449001639407618,2019-09-24 10:51:14,"⚡️We still can't get over it!
Thank you for joining Walk the Talk: NYC and supporting #HealthForAll! What a fun-tastic moment!
Thanks also for sharing your photos, videos 🚶🏽‍♀️🚶🏾‍♂️🏃🏼‍♀️🏃🏻‍♂️ https://t.co/dlYH4j1eDP"
1176412732779708416,2019-09-24 08:27:06,"@WHOThailand @WHOMaldives @WHO @SDG2030 @SdgNepal @ConnectSDGs @UNEnvironment @UNEnvironmentAP @UNMaldives @HPA_MV @UNICEFMaldives @UNDPMaldives @WHOSriLanka @MoEnvmv @MoHmv Between 2030 and 2050 #climatechange is expected to cause 250 000 additional deaths per year due to: 
🦟#Malaria
🏜️Drought causing #malnutrition
🚱Unsafe water causing diarrhoea
🥵#heat stress
😷Respiratory disease
...
We cannot afford to wait any longer: #HowDareYou not act now! https://t.co/bsJWjSrRMd"
1176374537664917504,2019-09-24 05:55:20,"@WHOThailand @WHOMaldives @WHO @SDG2030 @SdgNepal @ConnectSDGs @UNEnvironment @UNEnvironmentAP @UNMaldives @HPA_MV #ClimateChange is real and affects your health, 

𝗪
𝗛
𝗘
𝗥
𝗘
𝗩
𝗘
𝗥 

you live: https://t.co/9QXBnvndJp"
1176370955171463168,2019-09-24 05:41:06,"""Right here, right now is where we draw the line. The world is waking up - and change is coming.""

-- @GretaThunberg addresses world leaders at UN #ClimateAction Summit. https://t.co/g4uXzT9aRM https://t.co/4nEpUF65Lj"
1176370619471892480,2019-09-24 05:39:46,"#TimorLeste joined dozens of countries all over the world &amp; #UNGA delegates by organizing its own #walkthetalk ahead of the UNGA on 21 September.
Thanks to @MdsTimorLeste and 100s of others who came to join the walk to express their solidarity for #healthforall to achieve #UHC https://t.co/lqnRcbqzjN"
1176370575322730496,2019-09-24 05:39:35,You will not get #HIV from showing you care. https://t.co/oD0W8ijEiy
1176354192539041792,2019-09-24 04:34:29,"@HIA_NCD @un_ncd @NCDFREE @ncdalliance @WHO @WHOTimorLeste @WHOSriLanka @NHPINDIA @WHOMaldives @exerciseworks Think about your #health - make your future #transfat free.

Trans fat intake is responsible for more than 500 000 premature deaths from coronary #heartdisease 💗 each year around the world. https://t.co/jRED6gLM9B"
1176335987930124290,2019-09-24 03:22:09,"@DrTedros @UN @antonioguterres @WHOAFRO @WHOSEARO @WHOEMRO @WHOWPRO @pahowho @WHO_Europe @UN_News_Centre The direct cost of #ClimateChange to health is estimated to be between USD 2-4 billion per year by 2030.

Today, less than 0.5% of international finance for climate change is allocated to health. https://t.co/rnGUQWQ6AJ https://t.co/zvkygt7UCO"
1176333285426753536,2019-09-24 03:11:25,"#ClimateChange exacerbates chronic and contagious disease, worsens food and water shortages, increases the risk of pandemics, and aggravates mass displacement.

@DrTedros' op/ed in @ForeignAffairs ahead of the #UNGA #ClimateAction Summit 
https://t.co/o2wdY9U7cT"
1176331229588647937,2019-09-24 03:03:14,"@DrTedros @UN @antonioguterres @WHOAFRO @WHOSEARO @WHOEMRO @WHOWPRO @pahowho @WHO_Europe @UN_News_Centre This is how #ClimateChange hurts your health. 
https://t.co/rnGUQWQ6AJ https://t.co/1HVC37c3Mi"
1176330965326548993,2019-09-24 03:02:11,"From the moment we are born, to the end of our life, we need quality care that meets all our health needs.

Together let’s ensure more lives are cherished.

Add your voice to the call for #HealthForAll – https://t.co/pSpfEnr8ZG #UNGA"
1176323048850558976,2019-09-24 02:30:44,"Always insist on using a new syringe and needle whenever getting injection.

#HealthTip #SwasthaBharat
@WHOSEARO https://t.co/zdE2Yuq9Oy"
1176093419115925506,2019-09-23 11:18:16,"@WHO @WHOTimorLeste @WHOSriLanka @MoHFW_INDIA @UN_Nepal @freesafelegal @NatAbortionFed @MOHPnepal @unwomennepal @unwomenasia Laws &amp; policies should:
✅Ensure that every woman who is legally eligible has access to timely &amp; safe #abortion care
✅Facilitate the provision of high-quality #contraceptive information &amp; services
✅Meet all women's sexual &amp; #reproductivehealth needs https://t.co/hrcEAW6uDm"
1176081340669689856,2019-09-23 10:30:16,Policies &amp; practices that reduce barriers to safe #abortion help women &amp; girls around the world avoid the dangerous - and often fatal - consequences of #unsafeabortion https://t.co/GAj2dyhAtF
1176041832809000960,2019-09-23 07:53:17,"#MondayMotivation to help the planet 🌐 - here are some tips to improve #environmentalhealth:
🚇Use public transport &amp; ✈️fly less
💡Use clean fuels for cooking, heating &amp; lighting
♻️Minimize waste production &amp; recycle
↘️Reduce use of harmful chemicals
⚡️Save energy
🌳Plant trees https://t.co/8oAXdG1Xvs"
1176035600144584704,2019-09-23 07:28:31,Today is Int’l Day of Sign Languages. This Day recognizes the importance of sign languages for achieving the #SDGs &amp; fulfilling its core promise of leaving no one behind. https://t.co/114QZ1VRu7 @UN_Nepal @UNDPNepal @ILO_Nepal @WHOSEARO https://t.co/iAeHtTvFyO
1176014894887403520,2019-09-23 06:06:14,"@HIA_NCD @un_ncd @NCDFREE @ncdalliance @WHO @WHOTimorLeste @WHOSriLanka @NHPINDIA @WHOMaldives @exerciseworks #Mondaymotivation to #BeatNCDs &amp; take care of your #heart 💗:
Adults should consume less than 5g (1 teaspoon) of #salt 
🧂 per day. https://t.co/4sbGE2DCAR"
1175997233168171009,2019-09-23 04:56:04,"@DrTedros @nycgov @WHOAFRO @pahowho @WHO_Europe @WHOEMRO @WHOSEARO @WHOWPRO @UN @UN_News_Centre Increasing physical activity can prevent our children becoming obese.

Less 📱 screen time, more play ⚽ &amp; recreation time 🚲 .

#HealthForAll #UNGA https://t.co/EXD9nbFnWP"
1175989889088643073,2019-09-23 04:26:53,"#Mondaymotivation to #BeatNCDs &amp; take care of your #heart 💗:
🧂Reduce salt consumption
🥕Choose a #healthydiet
⚖️Maintain a healthy weight
🚭Don't smoke
🍷Limit alcohol consumption
🏃🏻‍♀️Exercise daily https://t.co/a5rreMn9b6"
1175981561491021824,2019-09-23 03:53:47,"@CFigueres @UNFCCC @UN ""#AirPollution is a big crisis because 7 million people die every year from it. These are not just numbers, we need to see them as people. I am going to continue to fight for a livable world &amp; I hope you will join me""-@GretaThunberg at the WHO pollution pods @UN. #ClimateAction https://t.co/ybviGVkUr3"
1175981290710941696,2019-09-23 03:52:43,"@UN @WHO Routine #immunization is a building block of strong #PrimaryHealthCare  &amp; #UniversalHealthCoverage - it provides a point of contact for health care at the beginning of life &amp; offers every child the chance at a healthy life from the start.
👶🏾
🧒🏾
👦🏾
#VaccinesWork https://t.co/CPoBRdeADZ"
1175975370891223043,2019-09-23 03:29:11,"On Monday's International Sign Language Day, actor &amp; disability advocate
@NyleDiMarco explains how access to education allows everyone to be part of the conversation on global issues. https://t.co/xFJ3i1H7sO #GlobalGoals https://t.co/a4Hw3j61VK"
1175974772372434946,2019-09-23 03:26:48,DYK: A pregnant woman 🤰 or newborn 👶 dies somewhere in the world every 11 seconds. Most of these deaths are preventable with the right care  at the right time https://t.co/zELBq6INXD
1175802063961214977,2019-09-22 16:00:32,"@WHOWPRO @WHOAFRO @WHOSEARO @WHO_Europe @WHOEMRO @pahowho @DrTedros @UN @UN_News_Centre #PrimaryHealthCare means providing essential health services like:
💉Immunization
🤰Antenatal care
🏃‍Healthy lifestyle advice as close to home as possible
💰Making sure people do not have to pay for this care out of their own pockets.
https://t.co/MPsNh7nVPs #HealthForAll #UNGA https://t.co/X1NqFaMhZf"
1175102429118885889,2019-09-20 17:40:26,"Everyone has a role to play for #HealthForAll!

Take care of your health and the health of your family! 

https://t.co/pSpfEnr8ZG https://t.co/xUm8eccB7e"
1175003215076577280,2019-09-20 11:06:11,"@WHOWPRO @WHOSEARO @WHO_Europe @WHOEMRO @WHOAFRO @pahowho #ClimateChange is a health problem.
Let's take action for a healthier environment! https://t.co/D2obf3Nj6F

#ClimateStrike https://t.co/qWuJxYvxfw"
1174969674196340738,2019-09-20 08:52:54,"@WHO @GujHFWDept @HFWOdisha @MoHFW_INDIA @MoHFW_INDShadow @MoHFW_GUJARAT @MOHPnepal @UN_Nepal @WHOSriLanka @TheLancetEndo @WHOTimorLeste @WHOMaldives @WHOIndonesia @WHOThailand @NursingNow2020 @AIIMSRDA @WorldSepsisDay @NurseStandard @ANANursingWorld @ptsafetyNHS @HospitalHinduja @MoHmv In Thimpu, #Bhutan 🇧🇹, the National Memorial #Chorten and the Great Buddha Dordenma (#BuddhaPoint) were illuminated on the occasion of #WorldPatientSafetyDay.

🙏 Thank you for showing your support! https://t.co/KomLJgNS59"
1174955052290596864,2019-09-20 07:54:48,"#GoodNews 
More women and their children are surviving today than ever before, according to new child and maternal mortality estimates released today by United Nations groups led by @UNICEF and the @WHO
Read the full report here - https://t.co/CduE378vDy https://t.co/FxT8tf75hq"
1174925948572975104,2019-09-20 05:59:09,"@UN @WHOThailand @WHO @WHOMaldives @WHOTimorLeste @UHCPartnership @UHC_Day @UHC2030 @CSOs4UHC @DrTedros @IndiaUNNewYork @WHOSriLanka @UN_PGA #FridayThoughts:
Healthier communities experience less poverty 💰 and more economic growth 📈

When sickness and injuries occur, #UniversalHealthCoverage provides the care people need to keep them working and earning, without suffering financial hardship. https://t.co/n6PJZHDWnx"
1174904573590294530,2019-09-20 04:34:13,@WHO @GujHFWDept @HFWOdisha @MoHFW_INDIA @MoHFW_INDShadow @MoHFW_GUJARAT @MOHPnepal @UN_Nepal @WHOSriLanka @TheLancetEndo @WHOTimorLeste @WHOMaldives @WHOIndonesia @WHOThailand @NursingNow2020 @AIIMSRDA @WorldSepsisDay @NurseStandard @ANANursingWorld @ptsafetyNHS The @WHO’s 5 Moments for #MedicationSafety pays special attention to the 5 key moments when using medications: https://t.co/zf5sTqTLGS
1174884650423971841,2019-09-20 03:15:03,"HEALTH IS A HUMAN RIGHT
HEALTH IS A HUMAN RIGHT
HEALTH IS A HUMAN RIGHT
HEALTH IS A HUMAN RIGHT
HEALTH IS A HUMAN RIGHT

Add you voice for #HealthForAll: https://t.co/pSpfEnr8ZG https://t.co/sGcKS058XI"
1174880053177380865,2019-09-20 02:56:47,"#Tuberculosis is among top 10 causes of death worldwide.
• caused by a bacterium  that affects mostly the lungs
• spreads from person to person through air
• When you or your family member have cough for more than 2 weeks, then consult a doctor
 #TB is curable &amp; preventable. https://t.co/1yvSp4zHoS"
1174714495735746561,2019-09-19 15:58:55,E-cigarettes are harmful. These devices heat a liquid to create aerosol that is inhaled by the user. The liquid contains nicotine &amp; other chemicals that adversely impact health. 6 deaths &amp; 380 cases of lung infections have been associated with e-cigarette use in the US. https://t.co/yYd0Nj5TBI
1174669125563514882,2019-09-19 12:58:38,"Today is #SnakebiteAwarenessDay🐍

Venomous #snakebite is a potentially life-threatening disease due to venom poisoning following the bite of a venomous 🐍. 
It can also be caused by having the snake venom sprayed into the eyes https://t.co/J1SLOnPZUV https://t.co/qN7vLjujmi"
1174623260832485376,2019-09-19 09:56:23,"India is the sixth country in WHO South-East Asia Region to ban e-cigarettes after 🇰🇵 DPR Korea, 🇳🇵 Nepal, 🇱🇰 Sri Lanka, 🇹🇭 Thailand and  🇹🇱 Timor Leste. 🇲🇻 Maldives has regulated e-cigarettes.@WHOThailand @WHOTimorLeste @WHOMaldives @who @MoHFW_INDIA"
1174579330795503616,2019-09-19 07:01:49,"#APO and CH-CoP webinar on country experiences with engaging #CHWs4NCDs discussed #incentives4CHWs, #CHW definition, &amp; more. What works &amp; what doesn’t? What to think? Tweet us @AP_Observatory! Watch here https://t.co/BKL26PdPu0 @DukeKunshan @TheCollectivity @H_S_Global @ev4gh https://t.co/brobxTkEmR"
1174283643843268609,2019-09-18 11:26:52,WHO congratulates #India 🇮🇳 for banning #ecigarettes. https://t.co/L5kfhmELnO
1174262778808492032,2019-09-18 10:03:57,"@UN @WHOThailand @WHO @WHOMaldives @WHOTimorLeste @UHCPartnership @UHC_Day @UHC2030 @CSOs4UHC @DrTedros @IndiaUNNewYork Everyone should benefit from essential #health services regardless of where they live.

If you agree, then join the international campaign to make #universalhealthcoverage a reality worldwide:
👉https://t.co/PzVHCiBSnp

Your signature matters! https://t.co/sTqdM71SEM"
1174217211470340097,2019-09-18 07:02:53,"@WHO @GujHFWDept @HFWOdisha @MoHFW_INDIA @MoHFW_INDShadow @MoHFW_GUJARAT @MOHPnepal @UN_Nepal @WHOSriLanka @TheLancetEndo @WHOTimorLeste @WHOMaldives @WHOIndonesia @WHOThailand @NursingNow2020 @AIIMSRDA Dear #healthworkers, here are your 5 movements for #HandHygiene👐:
1⃣Before touching a patient
2⃣Before aseptic procedure
3⃣After body fluid exposure
4⃣After touching patient
5️⃣After touching patient surroundings

#Hygiene is key to #PatientSafety and for preventing #sepsis! https://t.co/aORARjM1N5"
1174202485667442689,2019-09-18 06:04:22,"@unicef_nepal @UN_Nepal @MOHPnepal @UNICKathmandu @USEmbassyNepal @MoHFW_INDIA @UNinIndia @WHOSriLanka @WHOTimorLeste @WHO @MofaNepal @UNFPANepal @BreakDengue @HFWOdisha @MoHFW_GUJARAT @kathmandupost @UNICEFIndia @MoHFW_INDShadow #Dengue should be suspected when a fever🌡️(40°C/ 104°F) is accompanied by 2 of the following symptoms:
-severe headache
-pain behind the eyes
-muscle &amp; joint pains
-nausea
-vomiting
-skin rash

Symptoms usually last for 2–7 days.

If you suspect having dengue, consult a doctor👩🏻‍⚕️ https://t.co/RMVfFYVNmY"
1174175459548045314,2019-09-18 04:16:59,"On 23.09, world leaders will come together at the @UN General Assembly in New York for a high-level meeting on #universalhealthcoverage.

Add your signature to the call for #HealthForAll, your voice matters:
👉https://t.co/PzVHCiBSnp

#WednesdayMotivation to achieve #UHC for all https://t.co/hFRk4GYp9H"
1174171060654223361,2019-09-18 03:59:30,Regional and Atoll health facilities light up in orange in recognition of #WorldPatientSafetyDay #SpeakUpforPatientSafety @WHOSEARO @WHOMaldives @ameenex https://t.co/ZS2dtfym10
1174167292751613952,2019-09-18 03:44:32,"2 days, 50 participants 1 goal ─ sensitize and empower communities to #endtb 

We with @MdSTimorLeste trained TB focal points, community volunteers and village headmen on how to mobilize and empower families and communities to be change agents to fight #tuberculosis. https://t.co/BHL6ilyZzs"
1174166368893063169,2019-09-18 03:40:51,"#AWorldatRisk: The world is not prepared for a fast-moving global respiratory #pandemic that could kill up to 80 million people, devastate economies and create social chaos: Global Preparedness Monitoring Board's first report https://t.co/6BMfA6dvnI https://t.co/0rUiWU5fZM"
1174009795088539648,2019-09-17 17:18:41,"@pahowho @WHOSEARO @WHOAFRO @WHOWPRO @WHOEMRO @WHO_Europe Injections are one of the most common medical procedures.
Yet unsafe injections spread diseases https://t.co/RHlFCprE4P

#PatientSafety 
#InjectionSafety
#WorldPatientSafetyDay https://t.co/psQqQ72W6p"
1174009701878550528,2019-09-17 17:18:19,"@WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe_DE @WHOAFRO @pahowho @WHO_Europe Unsafe medication practices and errors – such as incorrect dosages or infusions, unclear instructions, use of abbreviations and inappropriate prescriptions – are a leading cause of avoidable harm in health care around the world https://t.co/81n29DnnjI

#WorldPatientSafetyDay https://t.co/TORoSC5vOh"
1173933011169099787,2019-09-17 12:13:35,"@WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe_DE @WHOAFRO @pahowho @WHO_Europe Industries with a perceived higher risk such as the aviation and nuclear industries have a much better safety record than health care https://t.co/81n29DnnjI
 
#WorldPatientSafetyDay 
#PatientSafety https://t.co/48lgtsAwAy"
1173929350267203584,2019-09-17 11:59:02,"Millions of patients are harmed each year due to unsafe health care worldwide, with 2.6 million deaths every year in low-and middle-income countries alone.
 
More 👉 https://t.co/XfHSCYymkd
 
#WorldPatientSafetyDay
#PatientSafety https://t.co/gIn8U5KO4z"
1173899683502051329,2019-09-17 10:01:09,"@UN @roytrivedy @WHO @PandavRajesh @WHOSEARO @FDAPatientinfo @ptsafetyNHS @Patient_Safety @HSJptsafety @pahowho If you are a patient or caregiver, you have a role to improve #PatientSafety!
🔸Be actively involved in your own care
🔸Ask questions; safe health care starts with good communication
🔸Provide accurate information about your health history
#WorldPatientSafetyDay https://t.co/RpdXNedykN"
1173899659204386817,2019-09-17 10:01:03,"@WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe_DE @WHOAFRO @pahowho @WHO_Europe Greater patient involvement is the key to safer care. Engaging patients can reduce the burden of harm by up to 15%, saving billions of dollars each year.

More 👉 https://t.co/XfHSCYymkd 

#WorldPatientSafetyDay 
#PatientSafety https://t.co/qummyQTSHI"
1173882208618070016,2019-09-17 08:51:42,"@WHO @GujHFWDept @HFWOdisha @MoHFW_INDIA @MoHFW_INDShadow @MoHFW_GUJARAT @MOHPnepal @UN_Nepal @WHOSriLanka @TheLancetEndo If you are a health worker 👩🏻‍⚕️👨🏾‍⚕️ support #PatientSafety by engaging #patients as partners in their care.

👉 Greater patient involvement is the key to safer care.

#WorldPatientSafetyDay https://t.co/YaW49REenL"
1173881708082450433,2019-09-17 08:49:43,"We spent some time with a group of grandmothers to talk about #breastfeeding  and listen to them talk about #breastfeeding.
Grandmothers play an important role in families and in the care of newborns; it is, therefore, imperative that they know the value of breastfeeding. https://t.co/cjAf8Wa3Yi"
1173879680337731585,2019-09-17 08:41:40,"@WHOWPRO @WHOSEARO @WHOEMRO @WHO_Europe_DE @WHOAFRO @pahowho 4 out of every 10 patients are harmed during primary and outgoing health care. 
The most harmful errors are related to diagnosis, prescription and the use of medicines.

More 👉 https://t.co/XfHSCYymkd 

#WorldPatientSafetyDay
#PatientSafety https://t.co/Z4QAGzJWJg"
1173879641225871360,2019-09-17 08:41:30,Mr Boffin interacting with kids &amp; creating awareness about patient safety. #worldpatientsafetyday https://t.co/1hLv74joog
1173866645724352512,2019-09-17 07:49:52,"If you are a #patient, be sure to support #PatientSafety by:
👍Being actively involved in your own care
❔Asking questions: safe #healthcare starts with good communication
ℹ️ Providing accurate information about your health history

#WorldPatientSafetyDay https://t.co/nmynfzBLzg"
1173865724130938880,2019-09-17 07:46:12,"@WHO @GujHFWDept @WHOMaldives @WHOSriLanka @WHOTimorLeste @MoHFW_INDIA @MoHmv @HFWOdisha @MoHFW_GUJARAT @drharshvardhan @ptsafetyNHS @NursingNow2020 @AIIMSRDA @KemenkesRI @WHOThailand @HospitalHinduja @UNinIndia @HIA_NCD @PIB_India @IndiaUNGeneva @IndiaUNNewYork @PIBMumbai @MumbaiMirror If you are a #patient, be sure to support #PatientSafety by:
👍 Being actively involved in your own care
❔ Asking questions: safe #healthcare starts with good communication
ℹ️  Providing accurate information about your health history

#WorldPatientSafetyDay https://t.co/5UeYTfmOhn"
1173856162791297030,2019-09-17 07:08:13,"Today is the first ever World #PatientSafety Day! 

If you are a patient or caregiver:
- Be actively involved in your own care
- It is good to ask questions; safe health care starts with good communication
- Be sure to provide accurate information about your health history https://t.co/EOtWmDkfQb"
1173856123633324037,2019-09-17 07:08:03,"""On the occasion on  World's First Patient Safety Day, Ministry of Health reiterates its commitment to formulate policies, create a safe work culture and provide care where safety of patient is a priority""
#speakupforpatientsafety
@WHOMaldives @WHOSEARO @ameenex https://t.co/hfuA1DW1iR"
1173847093397676032,2019-09-17 06:32:10,"Today is the first ever #WorldPatientSafetyDay.
 
No one should be harmed in health care.
Yet, every minute, 5 patients die because of unsafe care. 
These deaths can be prevented - simple commitment can ensure safe care 🤝
More 👉 https://t.co/XfHSCYymkd 

#PatientSafety https://t.co/6km24IUXfc"
1173847000288243712,2019-09-17 06:31:48,"As we commemorate the 1st #WorldPatientSafetyDay let's make patient safety as a global health priority. 
There could be nothing more ironic and tragic that those in need of care and cure should be harmed seeking it.
#speakupforpatientsafety
https://t.co/O5zcWXpBpD https://t.co/TuETOeFZ2h"
1173846895954989056,2019-09-17 06:31:23,"Investments in reducing patient harm can lead to significant financial savings, and most importantly better patient outcomes ☑️

Provision of safe services reassures and restores communities’ trust in their health care systems 👩🏾‍⚕️👨🏾‍⚕️

#WorldPatientSafetyDay @WHO @WHOSEARO https://t.co/zw1Rm1eHXh"
1173846857501630464,2019-09-17 06:31:14,"Dr Arvind Mathur, WHO Representative speaks up for #PatientSafety on the occasion of #WorldPatientSafetyDay 🗣 🇲🇻 

@AMATHUR1007 @WHOSEARO @WHO https://t.co/JTvwHRX3Zs"
1173846764581019650,2019-09-17 06:30:52,"@WHOSEARO @WHO @GujHFWDept @WHOMaldives @WHOSriLanka @WHOTimorLeste @MoHFW_INDIA @MoHmv @HFWOdisha @MoHFW_GUJARAT @drharshvardhan @ptsafetyNHS @NursingNow2020 @AIIMSRDA @KemenkesRI @WHOThailand @HospitalHinduja @UNinIndia @HIA_NCD @PIB_India @IndiaUNGeneva @IndiaUNNewYork @MumbaiMirror On the first ever #WorldPatientSafetyDay, let us spread awareness on the need for #PatientSafety

To work towards making our health care systems less prone to errors, thereby reducing avoidable harm and loss of lives of patients

https://t.co/9dBYgc5lTY"
1173841311255760897,2019-09-17 06:09:12,"@WHO @GujHFWDept @WHOMaldives @WHOSriLanka @WHOTimorLeste @MoHFW_INDIA @MoHmv @HFWOdisha @MoHFW_GUJARAT @drharshvardhan @ptsafetyNHS @NursingNow2020 @AIIMSRDA @KemenkesRI @WHOThailand On the occasion of #WorldPatientSafetyDay, monuments, public spaces &amp; natural features around theworld are being lit up in orange🔶

In Mumbai, #India 🇮🇳, the P. D. Hinduja #Hospital shines brightly to support #patientsafety.

🙏 Thank you @HospitalHinduja 🙏 https://t.co/qmU3FiksRG"
1173823993964400642,2019-09-17 05:00:23,"@WHO @GujHFWDept @WHOMaldives @WHOSriLanka @WHOTimorLeste @MoHFW_INDIA @MoHmv @HFWOdisha @MoHFW_GUJARAT @drharshvardhan Health care is complex and prone to errors. 

To reduce errors &amp; increase #patientsafety:
✅Simplify &amp; standardize procedures
👩🏻‍⚕️Train health care workers
⚕️Involve #patients in their care
🧼Ensure a safe &amp; clean environment
❌Report &amp; learn from errors

#WorldPatientSafetyDay https://t.co/XpQBamVZ61"
1173800367244464128,2019-09-17 03:26:30,"It's #WorldPatientSafetyDay
#DYK: millions of #patients🧔🏻👵🏻are harmed each year due to unsafe health care worldwide resulting in 2.6 million deaths annually in low-and middle-income countries alone? 
Most of these deaths are avoidable.

It is time to speak up for #patientsafety! https://t.co/OcDiwJ50Fr"
1173536500757102592,2019-09-16 09:57:59,"@unicef_nepal @UN_Nepal @MOHPnepal @UNICKathmandu @USEmbassyNepal @MoHFW_INDIA @UNinIndia @WHOSriLanka @WHOTimorLeste @WHO @MofaNepal @UNFPANepal @BreakDengue @HFWOdisha @MoHFW_GUJARAT @kathmandupost @UNICEFIndia @MoHFW_INDShadow You may have #denguecomplications if you experience any of the following between 3-7 days after first symptoms of #dengue &amp; once fever subsided:
-Abdominal pain
-Persistent vomiting
-Rapid breathing
-Bleeding gums
-Fatigue
-Blood in vomit
If you do seek immediate hospital care https://t.co/gNnh6izj6E"
1173500922971881472,2019-09-16 07:36:37,"Globally, as many as 4 in 10 patients are harmed in primary and outpatient health care. Up to 80% of harm is preventable 🌏

No one should be harmed in healthcare

Speak Up for #PatientSafety 🗣️

#WorldPatientSafetyDay @WHO @WHOSEARO https://t.co/speATnOIYv"
1173447549354561538,2019-09-16 04:04:32,"#MondayMotivation to say #NoTobacco 🚭:

#DYK that up to 10 BILLION cigarettes 🚬 are disposed of in the environment every day? They make up 30-40% of all items collected in coastal &amp; urban clean-ups.

👉#Smoking not only impacts health, it also threatens our environment. https://t.co/TXa8qQcn7b"
1173434731649617921,2019-09-16 03:13:36,Live from WHO ahead of the first-ever #WorldPatientSafetyDay with @NeelamDhingra1. #patientsafety https://t.co/4doTSD4f8c
1173434118312345606,2019-09-16 03:11:09,"Thanks, @JKCorden for speaking out against fat-shaming &amp; for addressing the complex factors behind obesity. We need more voices like yours! We’ll be Walking the Talk about access to #HealthForAll on 22 September in Central Park. Can you join us?
https://t.co/q19h9XB31a"
1173433215496798208,2019-09-16 03:07:34,The National Health Accounts (NHA) 2015-17 offers sufficient evidence for bringing more efficiencies through strategic purchasing of packages of services and pooled procurement especially of medicines https://t.co/kHR1sPfM5P
1173181375794446336,2019-09-15 10:26:51,"When a #breastfeeding mother returns to work, her ability to continue 🤱🏻 depends on:
-having access to breastfeeding breaks
-a safe, private, and hygienic space for expressing and storing breastmilk
-affordable childcare at or near her workplace https://t.co/1F8pHkxY2A"
1172443403696525312,2019-09-13 09:34:25,"@unicef_nepal @UN_Nepal @MOHPnepal @UNICKathmandu @USEmbassyNepal @MoHFW_INDIA @UNinIndia @WHOSriLanka @WHOTimorLeste @WHO @MofaNepal @UNFPANepal @BreakDengue @HFWOdisha @MoHFW_GUJARAT @kathmandupost Aedes #mosquitoes 🦟 can transmit #dengue.
They bite throughout the day but biting intensity is highest:
2⃣ hours after sunrise 🌄 and
2⃣ hours before sunset 🌇

Here are a few tips for personal protection against dengue 👇 https://t.co/p7I5cIetGb"
1172424227061809153,2019-09-13 08:18:12,"@unicef_nepal @UN_Nepal @MOHPnepal @UNICKathmandu @USEmbassyNepal @MoHFW_INDIA @UNinIndia @WHOSriLanka @WHOTimorLeste @WHO @MofaNepal @UNFPANepal @BreakDengue @HFWOdisha @MoHFW_GUJARAT You may have #dengue complications if you experience any of the following between 3-7 days after the first #symptomsofdengue &amp; once fever subsided:
-Abdominal pain
-Persistent vomiting
-Rapid breathing
-Bleeding gums
-Fatigue
-Blood in vomit
If you do seek immediate hospital care https://t.co/Je0L448xHj"
